time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.245,-13.71331959,-6.026236911,3.751875781,1.015620609,1.034000983,-0.366709941,2.193326406,2.85567761,-8.846829188,72.60082866,1.2671235,-31.70105144,-4.00741E-13,-2.85395E-13,33.75091205,-0.276239522,-11.66365617,11.20857461,0.195626531,-28.27190444,-4.8961E-14,6.64451E-15,5.436433821,8.95951511,10.02180195,-24.14922926,-26.0225122,-5.538582597,94.90882246,73.89286389,1.38026E-13,-3.80985E-14,-41.25461515,-14.14726764,-9.83954334,107.3013401,71.83076185,3.67134E-14,-8.60555E-14
1.246,-13.80251996,-5.946637785,3.724512318,1.015462843,1.033128096,-0.366713922,2.603999554,2.658242548,-8.816510684,73.2528525,1.278503463,-31.4990256,-4.02108E-13,-2.85964E-13,33.78184672,-0.232315495,-11.83889665,11.43856065,0.199640545,-28.29547726,-4.92748E-14,6.91131E-15,5.517940554,8.837330265,9.945896899,-24.17097764,-25.98558926,-5.505875727,94.5058093,73.89644977,1.38575E-13,-3.83111E-14,-41.0889663,-14.1386181,-9.845495211,107.1309444,71.83192216,3.68265E-14,-8.63343E-14
1.247,-13.89338457,-5.860871422,3.698456027,1.015294154,1.032253545,-0.366717284,3.019363148,2.453620126,-8.785498384,73.90446312,1.289876213,-31.2939308,-4.03475E-13,-2.86542E-13,33.81765002,-0.181921906,-12.01339593,11.67895614,0.203836238,-28.30577184,-4.95712E-14,7.24705E-15,5.599386327,8.707044516,9.868167869,-24.18900238,-25.94651917,-5.472191936,94.10068208,73.90082726,1.39125E-13,-3.85281E-14,-40.92075347,-14.13085762,-9.851320887,106.9562503,71.83266544,3.6939E-14,-8.66085E-14
1.248,-13.98574874,-5.769008088,3.673826611,1.015114395,1.031378097,-0.366720219,3.439285379,2.241896414,-8.753828111,74.55555521,1.301239914,-31.08593232,-4.04842E-13,-2.87122E-13,33.85809833,-0.125007506,-12.18658162,11.929566,0.208210205,-28.30231562,-4.98152E-14,7.64141E-15,5.680566286,8.568742355,9.788520568,-24.20328667,-25.90540012,-5.437572652,93.69365482,73.90597437,1.39673E-13,-3.87484E-14,-40.74990757,-14.12395102,-9.856954719,106.7772143,71.83298327,3.70521E-14,-8.68786E-14
1.249,-14.07944821,-5.67113998,3.650734718,1.014923452,1.030502518,-0.366722916,3.863627972,2.023181993,-8.72152327,75.20600343,1.312592377,-30.87520076,-4.0621E-13,-2.87692E-13,33.90295137,-0.061546127,-12.35788678,12.19015539,0.212758348,-28.28468921,-5.00685E-14,8.06671E-15,5.761279487,8.422536738,9.706864755,-24.21382837,-25.86233813,-5.402059993,93.28495282,73.91186731,1.40211E-13,-3.89684E-14,-40.57636005,-14.11786341,-9.862328805,106.5938023,71.83286827,3.71666E-14,-8.7142E-14
1.25,-14.17431953,-5.567381143,3.629281555,1.014721239,1.029627568,-0.366725556,4.292246129,1.797612076,-8.688594968,75.85566212,1.32393106,-30.66191162,-4.07582E-13,-2.88256E-13,33.95195263,0.008462862,-12.5267527,12.46045036,0.217475885,-28.25252839,-5.02783E-14,8.51264E-15,5.84132944,8.268569028,9.623114529,-24.22064025,-25.81744637,-5.365696777,92.87481175,73.91848057,1.40748E-13,-3.91877E-14,-40.40004319,-14.11256042,-9.867373302,106.4059892,71.83231413,3.72799E-14,-8.73993E-14
1.251,-14.27020039,-5.457867241,3.609558566,1.014507705,1.028753999,-0.366728318,4.724988527,1.565346458,-8.65504226,76.50436522,1.335253065,-30.44624491,-4.0895E-13,-2.88817E-13,34.00482989,0.084994255,-12.69263168,12.74013874,0.222357368,-28.20552669,-5.04507E-14,8.964E-15,5.920524643,8.107008773,9.537188603,-24.22375015,-25.7708445,-5.328526535,92.46347666,73.92578706,1.41292E-13,-3.94074E-14,-40.22089032,-14.10800834,-9.872016769,106.21376,71.83131557,3.73889E-14,-8.76518E-14
1.252,-14.36692994,-5.34275517,3.591647163,1.014282831,1.027882552,-0.366731371,5.161697362,1.326569313,-8.620852494,77.1519262,1.346555136,-30.22838472,-4.10312E-13,-2.89377E-13,34.06129585,0.167996857,-12.85498974,13.02887122,0.227396701,-28.14343736,-5.05904E-14,9.39962E-15,5.998679091,7.938053303,9.449010566,-24.22320095,-25.72265794,-5.290593495,92.05120097,73.93375821,1.41834E-13,-3.96287E-14,-40.03883622,-14.10417438,-9.876186537,106.0171097,71.82986833,3.7496E-14,-8.7898E-14
1.253,-14.4643491,-5.222222539,3.575618513,1.014046634,1.027013953,-0.366734878,5.602208451,1.081488822,-8.586001773,77.79813836,1.357833666,-30.00851874,-4.11682E-13,-2.89942E-13,34.12104881,0.257393498,-13.01330923,13.32626267,0.23258716,-28.06607451,-5.07419E-14,9.80212E-15,6.075612766,7.761927144,9.358509153,-24.21905063,-25.67301719,-5.251942559,91.63824553,73.94236413,1.42374E-13,-3.98556E-14,-39.85381746,-14.10102675,-9.879809107,105.8160439,71.82796916,3.76027E-14,-8.81426E-14
1.254,-14.56230089,-5.096466998,3.561533389,1.013799164,1.02614891,-0.366738995,6.0463514,0.830336643,-8.55045552,78.44277512,1.3690847,-29.78683783,-4.13054E-13,-2.90506E-13,34.18377351,0.353081211,-13.16709145,13.63189366,0.237921428,-27.97331438,-5.0936E-14,1.02877E-14,6.151152108,7.578881261,9.265618489,-24.21137201,-25.62205701,-5.212619267,91.22487747,73.95157368,1.42915E-13,-4.00812E-14,-39.66577288,-14.09853483,-9.882810573,105.6105787,71.82561578,3.77108E-14,-8.83864E-14
1.255,-14.6606307,-4.965705427,3.549442076,1.013540507,1.025288113,-0.366743869,6.493949809,0.57336722,-8.514169141,79.08559056,1.380303946,-29.56353548,-4.14434E-13,-2.91067E-13,34.24914197,0.454931559,-13.31585913,13.94531218,0.243391613,-27.86509659,-5.11854E-14,1.08074E-14,6.225130457,7.389192126,9.170278338,-24.20025258,-25.56991576,-5.172669747,90.81136925,73.96135467,1.43454E-13,-4.03082E-14,-39.47464405,-14.0966693,-9.885117068,105.4007412,71.82280684,3.78211E-14,-8.86278E-14
1.256,-14.75918656,-4.830173022,3.539384338,1.013270785,1.024432226,-0.366749637,6.944821545,0.310856973,-8.477088741,79.72632009,1.391486786,-29.33880731,-4.15809E-13,-2.91633E-13,34.31681441,0.562791098,-13.45915871,14.26603552,0.248989291,-27.74142434,-5.14639E-14,1.12696E-14,6.297388473,7.19316065,9.07243433,-24.18579411,-25.51673455,-5.132140646,90.39799756,73.97167398,1.43992E-13,-4.05387E-14,-39.28037583,-14.09540222,-9.886655226,105.1865696,71.81954191,3.79338E-14,-8.88683E-14
1.257,-14.85781941,-4.690122273,3.531389431,1.012990155,1.023581894,-0.366756428,7.398779036,0.043103355,-8.439152133,80.3646812,1.402628289,-29.11285056,-4.17184E-13,-2.92209E-13,34.3864403,0.676481996,-13.59656264,14.59355233,0.254705538,-27.60236444,-5.17508E-14,1.17726E-14,6.367774535,6.991110957,8.972038187,-24.16811221,-25.46265656,-5.091079065,89.98504234,73.98249767,1.44534E-13,-4.07762E-14,-39.08291701,-14.09470712,-9.887352652,104.9681135,71.81582141,3.80471E-14,-8.91094E-14
1.258,-14.95638337,-4.545821857,3.525476185,1.012698808,1.022737733,-0.366764361,7.855629677,-0.229576298,-8.40028916,81.00037449,1.41372323,-28.8858636,-4.18554E-13,-2.92782E-13,34.45765944,0.795802791,-13.72767148,14.92732487,0.260530967,-27.44804755,-5.20798E-14,1.22902E-14,6.436145112,6.783388996,8.869047957,-24.14733569,-25.40782632,-5.049532483,89.57278579,73.99379117,1.45075E-13,-4.10158E-14,-38.88222093,-14.09455906,-9.887138406,104.745434,71.8116466,3.81614E-14,-8.93472E-14
1.259,-15.05473596,-4.397555429,3.521653103,1.012396972,1.021900336,-0.366773545,8.315176232,-0.506845913,-8.360422609,81.63308469,1.424766106,-28.65804538,-4.19917E-13,-2.9336E-13,34.53010303,0.920529228,-13.85211579,15.26679131,0.266455775,-27.27866758,-5.2428E-14,1.28289E-14,6.502365108,6.570361113,8.763428199,-24.123606,-25.35238893,-5.00754867,89.16151143,74.00551938,1.45617E-13,-4.12525E-14,-38.67824615,-14.09493468,-9.885943476,104.5186036,71.80701953,3.82755E-14,-8.9581E-14
1.26,-15.15273837,-4.245620341,3.519918507,1.012084907,1.021070267,-0.366784079,8.77721727,-0.788351868,-8.319469661,82.26248182,1.435751159,-28.42959492,-4.21275E-13,-2.93955E-13,34.60339497,1.050415208,-13.96955783,15.61136825,0.272469777,-27.0944805,-5.28058E-14,1.32949E-14,6.566308179,6.352412549,8.655150114,-24.09707661,-25.29648939,-4.965175595,88.75150303,74.01764683,1.46158E-13,-4.14941E-14,-38.47095707,-14.09581229,-9.883701276,104.2877068,71.801943,3.8389E-14,-8.98134E-14
1.261,-15.25025569,-4.090326297,3.520260736,1.011762904,1.020248065,-0.366796052,9.241547687,-1.073724353,-8.277342637,82.88822252,1.446672394,-28.20071077,-4.22641E-13,-2.94559E-13,34.677153,1.185193855,-14.07969314,15.96045329,0.27856246,-26.8958035,-5.32032E-14,1.36801E-14,6.627857031,6.129945809,8.544191675,-24.06791236,-25.24027186,-4.922461335,88.34304376,74.03013777,1.46699E-13,-4.17348E-14,-38.26032455,-14.09717189,-9.880348113,104.05284,71.79642052,3.85026E-14,-9.00466E-14
1.262,-15.34715713,-3.931993981,3.522658377,1.011431288,1.019434242,-0.366809543,9.707959259,-1.362578794,-8.233949983,83.50995142,1.45752361,-27.97159044,-4.24003E-13,-2.95167E-13,34.75099008,1.324578691,-14.1822519,16.3134277,0.284723026,-26.68301346,-5.36195E-14,1.40706E-14,6.686903684,5.903378955,8.43053775,-24.03628861,-25.18387903,-4.879453981,87.93641527,74.04295634,1.47241E-13,-4.19723E-14,-38.04632659,-14.0989952,-9.875823652,103.8141115,71.7904563,3.86162E-14,-9.02809E-14
1.263,-15.44331625,-3.770953645,3.527080534,1.011090412,1.018629284,-0.366824622,10.17624124,-1.654517307,-8.18919726,84.12730268,1.468298423,-27.74242997,-4.25364E-13,-2.95772E-13,34.82451568,1.468264884,-14.27699999,16.66965927,0.290940439,-26.45654482,-5.40846E-14,1.44699E-14,6.743349708,5.673143841,8.314180189,-24.00239032,-25.12745147,-4.83620155,87.53189694,74.05606664,1.47786E-13,-4.2209E-14,-37.82894904,-14.10126568,-9.87007136,103.5716418,71.78405517,3.87286E-14,-9.05182E-14
1.264,-15.5386112,-3.607543674,3.533487117,1.010740656,1.017833651,-0.366841349,10.64618101,-1.949130219,-8.14298815,84.73990157,1.47899029,-27.51342327,-4.26723E-13,-2.96373E-13,34.89733714,1.615930585,-14.36373989,17.02850512,0.297203481,-26.21688771,-5.45924E-14,1.48045E-14,6.797106425,5.439684287,8.195117899,-23.96641116,-25.07112706,-4.792751897,87.12976502,74.06943285,1.48333E-13,-4.24414E-14,-37.60818623,-14.10396853,-9.86303893,103.3255633,71.77722261,3.88452E-14,-9.07583E-14
1.265,-15.63292491,-3.442109123,3.541829163,1.010382427,1.01704778,-0.366859772,11.11756473,-2.245997631,-8.095225453,85.34736614,1.489592547,-27.2847617,-4.28081E-13,-2.9698E-13,34.96906109,1.767238352,-14.44231131,17.38931466,0.303500795,-25.96458468,-5.51519E-14,1.51299E-14,6.848095097,5.203454202,8.073356884,-23.92855255,-25.01504043,-4.74915263,86.73029202,74.08301933,1.48876E-13,-4.26767E-14,-37.38404162,-14.10709071,-9.854678694,103.0760205,71.7699647,3.89661E-14,-9.09964E-14
1.266,-15.7261453,-3.275000234,3.552049172,1.010016154,1.016272086,-0.366879934,11.59017809,-2.544691031,-8.04581207,85.94930893,1.500098431,-27.05663345,-4.29443E-13,-2.97588E-13,35.03929482,1.921836659,-14.51259164,17.75143253,0.309820945,-25.70022782,-5.57388E-14,1.54266E-14,6.89624707,4.964915658,7.948910268,-23.88902257,-24.9593224,-4.70545102,86.333746,74.09679067,1.49416E-13,-4.29177E-14,-37.15652842,-14.11062089,-9.844948009,102.8231701,71.76228808,3.90899E-14,-9.12332E-14
1.267,-15.81816552,-3.106570934,3.564081477,1.00964229,1.01550696,-0.366901863,12.06380701,-2.844774944,-7.994651976,86.54533882,1.510501115,-26.82922304,-4.30807E-13,-2.98199E-13,35.10764775,2.079361474,-14.57449621,18.11420152,0.316152458,-25.42445593,-5.63148E-14,1.5784E-14,6.9415039,4.724536918,7.821798289,-23.848035,-24.90409955,-4.661693914,85.94038996,74.11071183,1.49957E-13,-4.3153E-14,-36.92567013,-14.11454946,-9.833809632,102.5671807,71.75419998,3.92161E-14,-9.14671E-14
1.268,-15.9088841,-2.937177321,3.577852611,1.009261304,1.014752777,-0.366925581,12.53823848,-3.145808618,-7.941651157,87.13506275,1.520793739,-26.6027108,-4.32169E-13,-2.9882E-13,35.17373278,2.239437923,-14.62797824,18.47696553,0.322483884,-25.13795093,-5.69039E-14,1.62088E-14,6.983817443,4.48279043,7.692048275,-23.80580823,-24.8494937,-4.617927645,85.55048138,74.12474815,1.50498E-13,-4.33808E-14,-36.69150108,-14.1188685,-9.821232071,102.3082326,71.74570817,3.93434E-14,-9.16986E-14
1.269,-15.99820519,-2.76717614,3.593281703,1.008873683,1.014009889,-0.3669511,13.01326127,-3.447347742,-7.886718509,87.71808765,1.530969443,-26.37727232,-4.33537E-13,-2.99442E-13,35.23716776,2.401682023,-14.67302872,18.83907241,0.328803842,-24.84143402,-5.74985E-14,1.66504E-14,7.023149924,4.240150791,7.559694595,-23.76256423,-24.79562156,-4.574197943,85.16427166,74.13886548,1.51046E-13,-4.36207E-14,-36.45406689,-14.12357177,-9.807189919,102.0465181,71.73682097,3.9472E-14,-9.193E-14
1.27,-16.08603871,-2.596923256,3.610280871,1.008479926,1.013278635,-0.366978421,13.48866685,-3.74894618,-7.829766696,88.29402227,1.541021398,-26.15307793,-4.34915E-13,-3.00073E-13,35.29757684,2.565702474,-14.70967596,19.19987684,0.335101067,-24.53566136,-5.8118E-14,1.70589E-14,7.059473964,3.997092692,7.424778597,-23.71852748,-24.74259433,-4.530549832,84.78200577,74.15303017,1.516E-13,-4.38677E-14,-36.21342489,-14.12865461,-9.791664162,101.7822411,71.72754722,3.96002E-14,-9.2165E-14
1.271,-16.17230055,-2.426772124,3.628755637,1.008080545,1.012559336,-0.367007536,13.96425014,-4.050157736,-7.770712967,88.86247904,1.550942841,-25.93029216,-4.363E-13,-3.00706E-13,35.35459185,2.731102522,-14.73798499,19.55874302,0.341364463,-24.2214205,-5.87384E-14,1.74869E-14,7.092772591,3.75408883,7.28734852,-23.6739239,-24.69051738,-4.487027533,84.40392187,74.16720919,1.52152E-13,-4.41098E-14,-35.96964443,-14.13411394,-9.774642476,101.5156165,71.7178963,3.97282E-14,-9.23968E-14
1.272,-16.25691272,-2.257072253,3.648605349,1.007676059,1.011852302,-0.36703843,14.43981042,-4.35053794,-7.709479903,89.42307593,1.560727102,-25.70907324,-4.37688E-13,-3.01335E-13,35.40785364,2.897481887,-14.75805684,19.91504732,0.347583146,-23.89952566,-5.93154E-14,1.79095E-14,7.123039214,3.511607821,7.147459385,-23.6289799,-24.63948996,-4.443674359,84.03025104,74.18137014,1.52699E-13,-4.43449E-14,-35.72280721,-14.13994818,-9.756119491,101.2468709,71.70787812,3.9862E-14,-9.26313E-14
1.273,-16.33980352,-2.088167686,3.6697236,1.007266996,1.011157827,-0.367071076,14.91515219,-4.649645813,-7.645996116,89.97543832,1.570367645,-25.48957254,-4.39075E-13,-3.01957E-13,35.45701334,3.064438727,-14.77002745,20.26818075,0.353746487,-23.57081309,-5.98986E-14,1.83863E-14,7.150277559,3.270112111,7.00517288,-23.5839213,-24.589605,-4.400532593,83.66121708,74.19548133,1.53245E-13,-4.45693E-14,-35.47300741,-14.14615716,-9.736097039,100.9762413,71.6975031,3.99968E-14,-9.28656E-14
1.274,-16.42090774,-1.920395479,3.691998683,1.006853885,1.010476197,-0.367105439,15.39008601,-4.947045668,-7.580196879,90.5192008,1.57985809,-25.27193407,-4.40459E-13,-3.02576E-13,35.5017336,3.23157162,-14.77406659,20.61755136,0.359844155,-23.2361371,-6.04539E-14,1.89224E-14,7.174501576,3.030055888,6.860557223,-23.53897232,-24.54094891,-4.357643379,83.29703633,74.20951179,1.53793E-13,-4.47908E-14,-35.22035188,-14.15274199,-9.714584368,100.7039758,71.68678222,4.01349E-14,-9.31064E-14
1.275,-16.5001667,-1.754084242,3.715314019,1.006437255,1.009807684,-0.367141475,15.86442937,-5.24230888,-7.51202462,91.05400893,1.589192253,-25.05629394,-4.41839E-13,-3.03192E-13,35.54168977,3.398481612,-14.77037646,20.96258643,0.365866153,-22.89636498,-6.09622E-14,1.95521E-14,7.195735318,2.791882986,6.713687022,-23.4943546,-24.49360149,-4.315046608,82.93791758,74.22343133,1.54344E-13,-4.50025E-14,-34.96496023,-14.15970498,-9.691598336,100.4303323,71.67572697,4.02752E-14,-9.33466E-14
1.276,-16.5775285,-1.58955267,3.739548595,1.006017637,1.009152555,-0.36717913,16.33800756,-5.535015612,-7.44142948,91.579521,1.598364169,-24.84277994,-4.43214E-13,-3.03816E-13,35.57657104,3.564774249,-14.75919026,21.30273459,0.371802858,-22.55237262,-6.14886E-14,2.01625E-14,7.214012814,2.556024892,6.564643073,-23.45028638,-24.44763575,-4.272780798,82.58406207,74.23721059,1.54892E-13,-4.52034E-14,-34.70696469,-14.16704953,-9.667163567,100.155579,71.66434942,4.04228E-14,-9.35898E-14
1.277,-16.65294806,-1.427108128,3.764577415,1.005595557,1.008511065,-0.367218342,16.81065451,-5.824756501,-7.368369794,92.09540961,1.607368124,-24.63151097,-4.44585E-13,-3.0445E-13,35.60608155,3.730061584,-14.74077052,21.63746764,0.377645052,-22.20503943,-6.20803E-14,2.06426E-14,7.229377905,2.322898791,6.413512151,-23.40698169,-24.40311791,-4.230882966,82.23566336,74.25082102,1.55437E-13,-4.54067E-14,-34.44651,-14.17477999,-9.641312586,99.8799934,71.65266216,4.05794E-14,-9.38365E-14
1.278,-16.72638724,-1.267045291,3.790271965,1.005171535,1.007883462,-0.367259042,17.28221354,-6.111134313,-7.292812447,92.60136324,1.61619868,-24.42259674,-4.45954E-13,-3.05089E-13,35.62994133,3.893964172,-14.71540731,21.96628234,0.383383951,-21.85524367,-6.27164E-14,2.10424E-14,7.241884056,2.092905665,6.260386785,-23.36464952,-24.36010732,-4.189388512,81.89290748,74.26423498,1.55992E-13,-4.56168E-14,-34.18375321,-14.18290151,-9.614085915,99.60386235,71.6406784,4.07343E-14,-9.4093E-14
1.279,-16.79781499,-1.109644838,3.816500698,1.004746084,1.007269983,-0.367301149,17.7525382,-6.393765533,-7.21473319,93.09708773,1.624850705,-24.21613727,-4.47326E-13,-3.05728E-13,35.64788728,4.056113028,-14.68341641,22.28870193,0.389011235,-21.50385866,-6.33764E-14,2.14036E-14,7.251594144,1.866428471,6.105365003,-23.32349307,-24.31865653,-4.148331101,81.5559729,74.27742568,1.56561E-13,-4.58304E-14,-33.91886344,-14.19141988,-9.585532128,99.32748135,71.62841189,4.0886E-14,-9.43609E-14
1.28,-16.86720735,-0.955172241,3.843129504,1.004319709,1.006670862,-0.367344576,18.22149292,-6.672281867,-7.134116857,93.58230758,1.633319389,-24.01222261,-4.48699E-13,-3.06373E-13,35.65967402,4.216151522,-14.64513724,22.60427755,0.394519068,-21.15174718,-6.40359E-14,2.17722E-14,7.258580225,1.643830429,5.948550075,-23.28370901,-24.27881134,-4.107742554,81.22503073,74.29036729,1.57128E-13,-4.60429E-14,-33.65202155,-14.20034133,-9.555707881,99.0511542,71.61587703,4.10428E-14,-9.46331E-14
1.281,-16.9345476,-0.803876603,3.87002221,1.003892904,1.00608632,-0.367389229,18.68895369,-6.946331673,-7.05095754,94.05676719,1.641600271,-23.81093256,-4.50069E-13,-3.07023E-13,35.66507463,4.373737203,-14.60093082,22.91258938,0.399900125,-20.7997578,-6.46932E-14,2.21477E-14,7.26292328,1.425453412,5.790050212,-23.24548685,-24.24061089,-4.067652739,80.90024482,74.30303487,1.57707E-13,-4.62627E-14,-33.38341972,-14.20967238,-9.524677891,98.77519249,71.60308881,4.1204E-14,-9.48943E-14
1.282,-16.99982627,-0.655989607,3.89704109,1.003466149,1.005516572,-0.367435004,19.15480868,-7.215581295,-6.965258677,94.52023193,1.649689257,-23.61233639,-4.51438E-13,-3.07675E-13,35.6638814,4.528543544,-14.55117753,23.21324763,0.405147601,-20.44872072,-6.53358E-14,2.25992E-14,7.264712949,1.211616452,5.62997825,-23.20900832,-24.2040878,-4.028089474,80.58177193,74.31540445,1.58289E-13,-4.64837E-14,-33.11326102,-14.21941962,-9.492514885,98.49991515,71.59006287,4.13635E-14,-9.5154E-14
1.283,-17.06304114,-0.511724551,3.924047362,1.003039913,1.004961824,-0.367481793,19.61895872,-7.479716268,-6.877033052,94.97248904,1.657582633,-23.41649276,-4.52803E-13,-3.08334E-13,35.65590633,4.680261588,-14.49627485,23.50589334,0.410255232,-20.09944263,-6.59302E-14,2.32154E-14,7.264047235,1.002614408,5.46845132,-23.17444687,-24.16926834,-3.989078443,80.26976198,74.327453,1.58858E-13,-4.66978E-14,-32.84175886,-14.22958947,-9.459299499,98.22564785,71.57681551,4.15301E-14,-9.542E-14
1.284,-17.12419734,-0.371275479,3.950901729,1.00261465,1.00442227,-0.367529477,20.08131782,-7.738442455,-6.786302736,95.41334842,1.66527708,-23.22344956,-4.54166E-13,-3.08992E-13,35.64098174,4.828601489,-14.43663507,23.79019892,0.415217301,-19.75270442,-6.6512E-14,2.38611E-14,7.261032207,0.798716731,5.305590469,-23.14196716,-24.13617265,-3.950643113,79.96435826,74.33915846,1.59429E-13,-4.69082E-14,-32.56913641,-14.24018804,-9.425120146,97.95272256,71.56336371,4.16989E-14,-9.56743E-14
1.285,-17.1833073,-0.234816421,3.977464908,1.002190799,1.003898095,-0.367577935,20.54181352,-7.991487027,-6.693098946,95.84264323,1.672769688,-23.03324393,-4.55532E-13,-3.09656E-13,35.6189606,4.973293933,-14.37268289,24.06586854,0.420028643,-19.40925709,-6.70852E-14,2.4494E-14,7.255781675,0.600166416,5.141520281,-23.11172468,-24.10481493,-3.91280467,79.66569764,74.35049972,1.59989E-13,-4.71123E-14,-32.29562594,-14.25122084,-9.390072831,97.68147693,71.54972512,4.18706E-14,-9.59254E-14
1.286,-17.24039073,-0.102500765,4.003598142,1.001768783,1.003389473,-0.367627037,21.00038716,-8.238599305,-6.597461832,96.26023035,1.680057958,-22.84590225,-4.56899E-13,-3.10318E-13,35.58971689,5.114091413,-14.30485294,24.33263835,0.424684655,-19.06981714,-6.76404E-14,2.51533E-14,7.248416849,0.407179123,4.976368488,-23.08386543,-24.07520375,-3.875581962,79.37391092,74.36145666,1.60541E-13,-4.73197E-14,-32.02146814,-14.26269256,-9.354260931,97.41225377,71.53591812,4.20416E-14,-9.61645E-14
1.287,-17.29547457,0.025539273,4.029163744,1.001349008,1.002896565,-0.367676651,21.45699418,-8.479551499,-6.499440218,96.66599068,1.687139812,-22.66144029,-4.58264E-13,-3.1097E-13,35.55314584,5.250769377,-14.23358742,24.5902765,0.429181289,-18.7350646,-6.82033E-14,2.57965E-14,7.239065984,0.219942443,4.810265537,-23.0585256,-24.04734231,-3.838991459,79.08912303,74.37201008,1.61094E-13,-4.75281E-14,-31.74691137,-14.27460687,-9.317794923,97.14540047,71.52196183,4.22076E-14,-9.63868E-14
